wavelength_um,rsr_watts,sensor,band
0.477,0.890253,l8_oli,blue
0.478,0.912538,l8_oli,blue
0.479,0.910385,l8_oli,blue
0.48,0.918822,l8_oli,blue
0.481,0.931726,l8_oli,blue
0.482,0.931813,l8_oli,blue
0.483,0.954248,l8_oli,blue
0.484,0.955545,l8_oli,blue
0.485,0.96242,l8_oli,blue
0.486,0.956424,l8_oli,blue
0.487,0.953352,l8_oli,blue
0.488,0.978564,l8_oli,blue
0.489,0.989104,l8_oli,blue
0.49,0.985615,l8_oli,blue
0.491,0.989469,l8_oli,blue
0.492,0.982262,l8_oli,blue
0.493,0.968801,l8_oli,blue
0.494,0.967332,l8_oli,blue
0.495,0.976836,l8_oli,blue
0.496,0.988729,l8_oli,blue
0.497,0.980826,l8_oli,blue
0.498,0.967361,l8_oli,blue
0.499,0.954754,l8_oli,blue
0.5,0.964132,l8_oli,blue
0.501,0.966125,l8_oli,blue
0.502,0.966772,l8_oli,blue
0.503,0.981834,l8_oli,blue
0.504,0.98232,l8_oli,blue
0.505,0.965685,l8_oli,blue
0.506,0.963135,l8_oli,blue
0.507,0.972261,l8_oli,blue
0.508,0.996498,l8_oli,blue
0.509,1,l8_oli,blue
0.51,0.9556,l8_oli,blue
0.511,0.844893,l8_oli,blue
0.512,0.534592,l8_oli,blue
0.513,0.190738,l8_oli,blue
0.514,0.048329,l8_oli,blue
0.515,0.013894,l8_oli,blue
0.516,0.005328,l8_oli,blue
0.517,0.002611,l8_oli,blue
0.518,0.001557,l8_oli,blue
0.519,0.0011,l8_oli,blue
0.52,0.000785,l8_oli,blue
0.521,0.000516,l8_oli,blue
0.522,0.000321,l8_oli,blue
0.523,0.000162,l8_oli,blue
0.524,7.2E-05,l8_oli,blue
0.525,5.7E-05,l8_oli,blue
0.526,2.3E-05,l8_oli,blue
0.527,3.2E-05,l8_oli,blue
0.528,-1.6E-05,l8_oli,blue
0.512,-4.6E-05,l8_oli,green
0.513,1.6E-05,l8_oli,green
0.514,0.00011,l8_oli,green
0.515,0.000247,l8_oli,green
0.516,0.000362,l8_oli,green
0.517,0.000648,l8_oli,green
0.518,0.000935,l8_oli,green
0.519,0.001332,l8_oli,green
0.52,0.001816,l8_oli,green
0.521,0.002515,l8_oli,green
0.522,0.003446,l8_oli,green
0.523,0.00488,l8_oli,green
0.524,0.007024,l8_oli,green
0.525,0.010441,l8_oli,green
0.526,0.016247,l8_oli,green
0.527,0.025513,l8_oli,green
0.528,0.041451,l8_oli,green
0.529,0.070551,l8_oli,green
0.53,0.123444,l8_oli,green
0.531,0.21168,l8_oli,green
0.532,0.353885,l8_oli,green
0.533,0.545856,l8_oli,green
0.534,0.741205,l8_oli,green
0.535,0.865225,l8_oli,green
0.536,0.927396,l8_oli,green
0.537,0.954627,l8_oli,green
0.538,0.954163,l8_oli,green
0.539,0.959215,l8_oli,green
0.54,0.961328,l8_oli,green
0.541,0.964902,l8_oli,green
0.542,0.969873,l8_oli,green
0.543,0.952489,l8_oli,green
0.544,0.961397,l8_oli,green
0.545,0.97827,l8_oli,green
0.546,0.977533,l8_oli,green
0.547,0.977001,l8_oli,green
0.548,0.980884,l8_oli,green
0.549,0.990784,l8_oli,green
0.55,1,l8_oli,green
0.551,0.992264,l8_oli,green
0.552,0.982642,l8_oli,green
0.553,0.983832,l8_oli,green
0.554,0.977765,l8_oli,green
0.555,0.965081,l8_oli,green
0.556,0.957314,l8_oli,green
0.557,0.946245,l8_oli,green
0.558,0.947871,l8_oli,green
0.559,0.959038,l8_oli,green
0.56,0.966534,l8_oli,green
0.561,0.977656,l8_oli,green
0.562,0.966447,l8_oli,green
0.563,0.953399,l8_oli,green
0.564,0.958314,l8_oli,green
0.565,0.970039,l8_oli,green
0.566,0.978607,l8_oli,green
0.567,0.983397,l8_oli,green
0.568,0.98096,l8_oli,green
0.569,0.974522,l8_oli,green
0.57,0.967229,l8_oli,green
0.571,0.979406,l8_oli,green
0.572,0.978208,l8_oli,green
0.573,0.975818,l8_oli,green
0.574,0.974392,l8_oli,green
0.575,0.979973,l8_oli,green
0.576,0.968827,l8_oli,green
0.577,0.969181,l8_oli,green
0.578,0.967838,l8_oli,green
0.579,0.982956,l8_oli,green
0.58,0.979598,l8_oli,green
0.581,0.963811,l8_oli,green
0.582,0.968886,l8_oli,green
0.583,0.983655,l8_oli,green
0.584,0.986657,l8_oli,green
0.585,0.974207,l8_oli,green
0.586,0.946407,l8_oli,green
0.587,0.904478,l8_oli,green
0.588,0.809275,l8_oli,green
0.589,0.684974,l8_oli,green
0.59,0.525304,l8_oli,green
0.591,0.345364,l8_oli,green
0.592,0.190467,l8_oli,green
0.593,0.087833,l8_oli,green
0.594,0.035393,l8_oli,green
0.595,0.014077,l8_oli,green
0.596,0.005944,l8_oli,green
0.597,0.002574,l8_oli,green
0.598,0.001046,l8_oli,green
0.599,0.000394,l8_oli,green
0.6,8.5E-05,l8_oli,green
0.601,-8.4E-05,l8_oli,green
0.602,-0.000194,l8_oli,green
0.603,-0.000234,l8_oli,green
0.604,-0.000292,l8_oli,green
0.605,-0.000307,l8_oli,green
0.606,-0.000343,l8_oli,green
0.607,-0.000348,l8_oli,green
0.608,-0.000329,l8_oli,green
0.609,-0.000351,l8_oli,green
0.61,-0.000317,l8_oli,green
0.625,-0.000342,l8_oli,red
0.626,0.00027,l8_oli,red
0.627,0.000895,l8_oli,red
0.628,0.00185,l8_oli,red
0.629,0.003648,l8_oli,red
0.63,0.007197,l8_oli,red
0.631,0.014515,l8_oli,red
0.632,0.030432,l8_oli,red
0.633,0.066861,l8_oli,red
0.634,0.148518,l8_oli,red
0.635,0.299778,l8_oli,red
0.636,0.526812,l8_oli,red
0.637,0.764443,l8_oli,red
0.638,0.905473,l8_oli,red
0.639,0.947949,l8_oli,red
0.64,0.950823,l8_oli,red
0.641,0.947418,l8_oli,red
0.642,0.951831,l8_oli,red
0.643,0.962705,l8_oli,red
0.644,0.975075,l8_oli,red
0.645,0.984173,l8_oli,red
0.646,0.983613,l8_oli,red
0.647,0.983434,l8_oli,red
0.648,0.982911,l8_oli,red
0.649,0.973636,l8_oli,red
0.65,0.959441,l8_oli,red
0.651,0.955641,l8_oli,red
0.652,0.955548,l8_oli,red
0.653,0.953337,l8_oli,red
0.654,0.956628,l8_oli,red
0.655,0.981688,l8_oli,red
0.656,1,l8_oli,red
0.657,0.992388,l8_oli,red
0.658,0.984615,l8_oli,red
0.659,0.981568,l8_oli,red
0.66,0.97696,l8_oli,red
0.661,0.97298,l8_oli,red
0.662,0.98108,l8_oli,red
0.663,0.996804,l8_oli,red
0.664,0.992142,l8_oli,red
0.665,0.980678,l8_oli,red
0.666,0.964002,l8_oli,red
0.667,0.962154,l8_oli,red
0.668,0.970778,l8_oli,red
0.669,0.96718,l8_oli,red
0.67,0.966928,l8_oli,red
0.671,0.949928,l8_oli,red
0.672,0.848855,l8_oli,red
0.673,0.609359,l8_oli,red
0.674,0.31635,l8_oli,red
0.675,0.123946,l8_oli,red
0.676,0.046033,l8_oli,red
0.677,0.017702,l8_oli,red
0.678,0.007333,l8_oli,red
0.679,0.003205,l8_oli,red
0.68,0.001402,l8_oli,red
0.681,0.000554,l8_oli,red
0.682,0.000117,l8_oli,red
0.683,-0.000122,l8_oli,red
0.684,-0.000289,l8_oli,red
0.685,-0.000376,l8_oli,red
0.686,-0.000396,l8_oli,red
0.687,-0.000458,l8_oli,red
0.688,-0.000488,l8_oli,red
0.689,-0.000457,l8_oli,red
0.69,-0.000429,l8_oli,red
0.691,-0.000417,l8_oli,red
0.829,-3.4E-05,l8_oli,nir
0.83,1.1E-05,l8_oli,nir
0.831,5E-05,l8_oli,nir
0.832,0.0001,l8_oli,nir
0.833,0.000239,l8_oli,nir
0.834,0.000314,l8_oli,nir
0.835,0.000495,l8_oli,nir
0.836,0.000719,l8_oli,nir
0.837,0.0009860000000000000,l8_oli,nir
0.838,0.001445,l8_oli,nir
0.839,0.002107,l8_oli,nir
0.84,0.00316,l8_oli,nir
0.841,0.004744,l8_oli,nir
0.842,0.007059,l8_oli,nir
0.843,0.0109,l8_oli,nir
0.844,0.017346,l8_oli,nir
0.845,0.028332,l8_oli,nir
0.846,0.048191,l8_oli,nir
0.847,0.084363,l8_oli,nir
0.848,0.145365,l8_oli,nir
0.849,0.249733,l8_oli,nir
0.85,0.403526,l8_oli,nir
0.851,0.582623,l8_oli,nir
0.852,0.745037,l8_oli,nir
0.853,0.890315,l8_oli,nir
0.854,0.960215,l8_oli,nir
0.855,0.986833,l8_oli,nir
0.856,0.973133,l8_oli,nir
0.857,0.980606,l8_oli,nir
0.858,0.99612,l8_oli,nir
0.859,1,l8_oli,nir
0.86,0.989777,l8_oli,nir
0.861,0.980733,l8_oli,nir
0.862,0.975935,l8_oli,nir
0.863,0.972043,l8_oli,nir
0.864,0.957357,l8_oli,nir
0.865,0.951209,l8_oli,nir
0.866,0.947044,l8_oli,nir
0.867,0.953162,l8_oli,nir
0.868,0.951499,l8_oli,nir
0.869,0.94845,l8_oli,nir
0.87,0.940094,l8_oli,nir
0.871,0.950632,l8_oli,nir
0.872,0.956079,l8_oli,nir
0.873,0.96646,l8_oli,nir
0.874,0.969821,l8_oli,nir
0.875,0.93661,l8_oli,nir
0.876,0.891066,l8_oli,nir
0.877,0.788733,l8_oli,nir
0.878,0.63532,l8_oli,nir
0.879,0.448364,l8_oli,nir
0.88,0.288847,l8_oli,nir
0.881,0.174619,l8_oli,nir
0.882,0.100343,l8_oli,nir
0.883,0.058265,l8_oli,nir
0.884,0.034532,l8_oli,nir
0.885,0.02072,l8_oli,nir
0.886,0.01244,l8_oli,nir
0.887,0.007601,l8_oli,nir
0.888,0.004702,l8_oli,nir
0.889,0.002944,l8_oli,nir
0.89,0.00187,l8_oli,nir
0.891,0.001192,l8_oli,nir
0.892,0.000743,l8_oli,nir
0.893,0.000423,l8_oli,nir
0.894,0.000241,l8_oli,nir
0.895,0.000116,l8_oli,nir
0.896,4.4E-05,l8_oli,nir
0.897,-1.3E-05,l8_oli,nir
0.898,-5E-05,l8_oli,nir
0.899,-8.4E-05,l8_oli,nir
0.9,-0.0001,l8_oli,nir
1.34,-3E-06,l8_oli,cirrus
1.341,8.6E-05,l8_oli,cirrus
1.342,0.000194,l8_oli,cirrus
1.343,0.000321,l8_oli,cirrus
1.344,0.000469,l8_oli,cirrus
1.345,0.000647,l8_oli,cirrus
1.346,0.000856,l8_oli,cirrus
1.347,0.001119,l8_oli,cirrus
1.348,0.001429,l8_oli,cirrus
1.349,0.001828,l8_oli,cirrus
1.35,0.002318,l8_oli,cirrus
1.351,0.00303,l8_oli,cirrus
1.352,0.004011,l8_oli,cirrus
1.353,0.005398,l8_oli,cirrus
1.354,0.007194,l8_oli,cirrus
1.355,0.011124,l8_oli,cirrus
1.356,0.016985,l8_oli,cirrus
1.357,0.026321,l8_oli,cirrus
1.358,0.042756,l8_oli,cirrus
1.359,0.06922,l8_oli,cirrus
1.36,0.115351,l8_oli,cirrus
1.361,0.182833,l8_oli,cirrus
1.362,0.316333,l8_oli,cirrus
1.363,0.45703,l8_oli,cirrus
1.364,0.596852,l8_oli,cirrus
1.365,0.772118,l8_oli,cirrus
1.366,0.862394,l8_oli,cirrus
1.367,0.871575,l8_oli,cirrus
1.368,0.930308,l8_oli,cirrus
1.369,0.962664,l8_oli,cirrus
1.37,0.931247,l8_oli,cirrus
1.371,0.938676,l8_oli,cirrus
1.372,0.983748,l8_oli,cirrus
1.373,0.999626,l8_oli,cirrus
1.374,0.986968,l8_oli,cirrus
1.375,1,l8_oli,cirrus
1.376,0.983239,l8_oli,cirrus
1.377,0.990577,l8_oli,cirrus
1.378,0.963584,l8_oli,cirrus
1.379,0.964054,l8_oli,cirrus
1.38,0.871343,l8_oli,cirrus
1.381,0.872689,l8_oli,cirrus
1.382,0.703198,l8_oli,cirrus
1.383,0.606578,l8_oli,cirrus
1.384,0.452434,l8_oli,cirrus
1.385,0.29792,l8_oli,cirrus
1.386,0.190978,l8_oli,cirrus
1.387,0.113055,l8_oli,cirrus
1.388,0.066174,l8_oli,cirrus
1.389,0.041513,l8_oli,cirrus
1.39,0.026084,l8_oli,cirrus
1.391,0.016218,l8_oli,cirrus
1.392,0.009774,l8_oli,cirrus
1.393,0.006839,l8_oli,cirrus
1.394,0.004358,l8_oli,cirrus
1.395,0.00278,l8_oli,cirrus
1.396,0.001809,l8_oli,cirrus
1.397,0.001351,l8_oli,cirrus
1.398,0.000887,l8_oli,cirrus
1.399,0.000481,l8_oli,cirrus
1.4,0.00022,l8_oli,cirrus
1.401,0.000114,l8_oli,cirrus
1.402,2.9E-05,l8_oli,cirrus
1.403,-7E-05,l8_oli,cirrus
1.404,-0.000178,l8_oli,cirrus
1.405,-0.000182,l8_oli,cirrus
1.406,-0.000238,l8_oli,cirrus
1.407,-0.000272,l8_oli,cirrus
1.408,-0.000296,l8_oli,cirrus
1.409,-0.000308,l8_oli,cirrus
1.515,-1.6E-05,l8_oli,swir1
1.516,6.7E-05,l8_oli,swir1
1.517,0.000151,l8_oli,swir1
1.518,0.000249,l8_oli,swir1
1.519,0.000348,l8_oli,swir1
1.52,0.000466,l8_oli,swir1
1.521,0.000585,l8_oli,swir1
1.522,0.000758,l8_oli,swir1
1.523,0.000932,l8_oli,swir1
1.524,0.00115,l8_oli,swir1
1.525,0.001369,l8_oli,swir1
1.526,0.001613,l8_oli,swir1
1.527,0.001859,l8_oli,swir1
1.528,0.002172,l8_oli,swir1
1.529,0.002488,l8_oli,swir1
1.53,0.002881,l8_oli,swir1
1.531,0.003277,l8_oli,swir1
1.532,0.003772,l8_oli,swir1
1.533,0.004271,l8_oli,swir1
1.534,0.004898,l8_oli,swir1
1.535,0.005528,l8_oli,swir1
1.536,0.006421,l8_oli,swir1
1.537,0.007319,l8_oli,swir1
1.538,0.008459,l8_oli,swir1
1.539,0.009606,l8_oli,swir1
1.54,0.010989,l8_oli,swir1
1.541,0.012372,l8_oli,swir1
1.542,0.014303,l8_oli,swir1
1.543,0.016248,l8_oli,swir1
1.544,0.019029,l8_oli,swir1
1.545,0.021831,l8_oli,swir1
1.546,0.02589,l8_oli,swir1
1.547,0.029952,l8_oli,swir1
1.548,0.035171,l8_oli,swir1
1.549,0.040434,l8_oli,swir1
1.55,0.047864,l8_oli,swir1
1.551,0.055352,l8_oli,swir1
1.552,0.065732,l8_oli,swir1
1.553,0.076166,l8_oli,swir1
1.554,0.089024,l8_oli,swir1
1.555,0.101893,l8_oli,swir1
1.556,0.12015,l8_oli,swir1
1.557,0.138642,l8_oli,swir1
1.558,0.163127,l8_oli,swir1
1.559,0.187803,l8_oli,swir1
1.56,0.220261,l8_oli,swir1
1.561,0.252894,l8_oli,swir1
1.562,0.291359,l8_oli,swir1
1.563,0.329939,l8_oli,swir1
1.564,0.375648,l8_oli,swir1
1.565,0.42147,l8_oli,swir1
1.566,0.47356,l8_oli,swir1
1.567,0.525681,l8_oli,swir1
1.568,0.578787,l8_oli,swir1
1.569,0.631645,l8_oli,swir1
1.57,0.676683,l8_oli,swir1
1.571,0.721282,l8_oli,swir1
1.572,0.75477,l8_oli,swir1
1.573,0.788248,l8_oli,swir1
1.574,0.821155,l8_oli,swir1
1.575,0.854065,l8_oli,swir1
1.576,0.87337,l8_oli,swir1
1.577,0.89183,l8_oli,swir1
1.578,0.899817,l8_oli,swir1
1.579,0.907252,l8_oli,swir1
1.58,0.913009,l8_oli,swir1
1.581,0.918685,l8_oli,swir1
1.582,0.922953,l8_oli,swir1
1.583,0.927163,l8_oli,swir1
1.584,0.92686,l8_oli,swir1
1.585,0.926413,l8_oli,swir1
1.586,0.925059,l8_oli,swir1
1.587,0.923683,l8_oli,swir1
1.588,0.923953,l8_oli,swir1
1.589,0.924259,l8_oli,swir1
1.59,0.922828,l8_oli,swir1
1.591,0.921383,l8_oli,swir1
1.592,0.922061,l8_oli,swir1
1.593,0.922756,l8_oli,swir1
1.594,0.924648,l8_oli,swir1
1.595,0.926605,l8_oli,swir1
1.596,0.934552,l8_oli,swir1
1.597,0.942525,l8_oli,swir1
1.598,0.944351,l8_oli,swir1
1.599,0.945872,l8_oli,swir1
1.6,0.946175,l8_oli,swir1
1.601,0.946432,l8_oli,swir1
1.602,0.947006,l8_oli,swir1
1.603,0.947589,l8_oli,swir1
1.604,0.950194,l8_oli,swir1
1.605,0.952859,l8_oli,swir1
1.606,0.951303,l8_oli,swir1
1.607,0.94967,l8_oli,swir1
1.608,0.953047,l8_oli,swir1
1.609,0.956494,l8_oli,swir1
1.61,0.959047,l8_oli,swir1
1.611,0.961545,l8_oli,swir1
1.612,0.960048,l8_oli,swir1
1.613,0.958335,l8_oli,swir1
1.614,0.959835,l8_oli,swir1
1.615,0.96147,l8_oli,swir1
1.616,0.960857,l8_oli,swir1
1.617,0.960175,l8_oli,swir1
1.618,0.960813,l8_oli,swir1
1.619,0.961486,l8_oli,swir1
1.62,0.964703,l8_oli,swir1
1.621,0.967943,l8_oli,swir1
1.622,0.969314,l8_oli,swir1
1.623,0.970589,l8_oli,swir1
1.624,0.973713,l8_oli,swir1
1.625,0.976906,l8_oli,swir1
1.626,0.9791,l8_oli,swir1
1.627,0.981258,l8_oli,swir1
1.628,0.981285,l8_oli,swir1
1.629,0.981372,l8_oli,swir1
1.63,0.988609,l8_oli,swir1
1.631,0.995869,l8_oli,swir1
1.632,0.998021,l8_oli,swir1
1.633,1,l8_oli,swir1
1.634,0.999848,l8_oli,swir1
1.635,0.999642,l8_oli,swir1
1.636,0.99659,l8_oli,swir1
1.637,0.993439,l8_oli,swir1
1.638,0.986217,l8_oli,swir1
1.639,0.978989,l8_oli,swir1
1.64,0.967125,l8_oli,swir1
1.641,0.95512,l8_oli,swir1
1.642,0.936199,l8_oli,swir1
1.643,0.917239,l8_oli,swir1
1.644,0.879424,l8_oli,swir1
1.645,0.840967,l8_oli,swir1
1.646,0.796545,l8_oli,swir1
1.647,0.751893,l8_oli,swir1
1.648,0.694313,l8_oli,swir1
1.649,0.636542,l8_oli,swir1
1.65,0.573232,l8_oli,swir1
1.651,0.509946,l8_oli,swir1
1.652,0.451966,l8_oli,swir1
1.653,0.39403,l8_oli,swir1
1.654,0.34275,l8_oli,swir1
1.655,0.291752,l8_oli,swir1
1.656,0.251309,l8_oli,swir1
1.657,0.211153,l8_oli,swir1
1.658,0.180823,l8_oli,swir1
1.659,0.15054,l8_oli,swir1
1.66,0.128463,l8_oli,swir1
1.661,0.106664,l8_oli,swir1
1.662,0.090735,l8_oli,swir1
1.663,0.074941,l8_oli,swir1
1.664,0.06379,l8_oli,swir1
1.665,0.052752,l8_oli,swir1
1.666,0.045028,l8_oli,swir1
1.667,0.03731,l8_oli,swir1
1.668,0.031821,l8_oli,swir1
1.669,0.02635,l8_oli,swir1
1.67,0.022504,l8_oli,swir1
1.671,0.018724,l8_oli,swir1
1.672,0.016045,l8_oli,swir1
1.673,0.013394,l8_oli,swir1
1.674,0.011483,l8_oli,swir1
1.675,0.009587,l8_oli,swir1
1.676,0.008227,l8_oli,swir1
1.677,0.006882,l8_oli,swir1
1.678,0.00591,l8_oli,swir1
1.679,0.00494,l8_oli,swir1
1.68,0.004257,l8_oli,swir1
1.681,0.003576,l8_oli,swir1
1.682,0.003055,l8_oli,swir1
1.683,0.002541,l8_oli,swir1
1.684,0.00216,l8_oli,swir1
1.685,0.001781,l8_oli,swir1
1.686,0.001512,l8_oli,swir1
1.687,0.001244,l8_oli,swir1
1.688,0.00104,l8_oli,swir1
1.689,0.000837,l8_oli,swir1
1.69,0.000677,l8_oli,swir1
1.691,0.000517,l8_oli,swir1
1.692,0.000409,l8_oli,swir1
1.693,0.000301,l8_oli,swir1
1.694,0.000206,l8_oli,swir1
1.695,0.000112,l8_oli,swir1
1.696,4E-05,l8_oli,swir1
1.697,-3.1E-05,l8_oli,swir1
2.037,-1E-05,l8_oli,swir2
2.038,3.7E-05,l8_oli,swir2
2.039,8.3E-05,l8_oli,swir2
2.04,0.000131,l8_oli,swir2
2.041,0.000179,l8_oli,swir2
2.042,0.00024,l8_oli,swir2
2.043,0.000305,l8_oli,swir2
2.044,0.000368,l8_oli,swir2
2.045,0.00043,l8_oli,swir2
2.046,0.000512,l8_oli,swir2
2.047,0.000599,l8_oli,swir2
2.048,0.000704,l8_oli,swir2
2.049,0.000814,l8_oli,swir2
2.05,0.000947,l8_oli,swir2
2.051,0.001085,l8_oli,swir2
2.052,0.001222,l8_oli,swir2
2.053,0.00136,l8_oli,swir2
2.054,0.001546,l8_oli,swir2
2.055,0.001745,l8_oli,swir2
2.056,0.001964,l8_oli,swir2
2.057,0.002187,l8_oli,swir2
2.058,0.002439,l8_oli,swir2
2.059,0.002696,l8_oli,swir2
2.06,0.00301,l8_oli,swir2
2.061,0.003339,l8_oli,swir2
2.062,0.003733,l8_oli,swir2
2.063,0.004141,l8_oli,swir2
2.064,0.004627,l8_oli,swir2
2.065,0.005137,l8_oli,swir2
2.066,0.005728,l8_oli,swir2
2.067,0.006337,l8_oli,swir2
2.068,0.007139,l8_oli,swir2
2.069,0.007996,l8_oli,swir2
2.07,0.008903,l8_oli,swir2
2.071,0.009824,l8_oli,swir2
2.072,0.011005,l8_oli,swir2
2.073,0.012261,l8_oli,swir2
2.074,0.01361,l8_oli,swir2
2.075,0.014987,l8_oli,swir2
2.076,0.016872,l8_oli,swir2
2.077,0.018899,l8_oli,swir2
2.078,0.021,l8_oli,swir2
2.079,0.023121,l8_oli,swir2
2.08,0.025897,l8_oli,swir2
2.081,0.028847,l8_oli,swir2
2.082,0.032071,l8_oli,swir2
2.083,0.035363,l8_oli,swir2
2.084,0.040206,l8_oli,swir2
2.085,0.045432,l8_oli,swir2
2.086,0.050903,l8_oli,swir2
2.087,0.056429,l8_oli,swir2
2.088,0.06327,l8_oli,swir2
2.089,0.070409,l8_oli,swir2
2.09,0.079382,l8_oli,swir2
2.091,0.088907,l8_oli,swir2
2.092,0.10064,l8_oli,swir2
2.093,0.11283,l8_oli,swir2
2.094,0.128292,l8_oli,swir2
2.095,0.144668,l8_oli,swir2
2.096,0.162055,l8_oli,swir2
2.097,0.179714,l8_oli,swir2
2.098,0.20278,l8_oli,swir2
2.099,0.227234,l8_oli,swir2
2.1,0.253732,l8_oli,swir2
2.101,0.280925,l8_oli,swir2
2.102,0.311347,l8_oli,swir2
2.103,0.342526,l8_oli,swir2
2.104,0.377044,l8_oli,swir2
2.105,0.412621,l8_oli,swir2
2.106,0.45047,l8_oli,swir2
2.107,0.488816,l8_oli,swir2
2.108,0.522458,l8_oli,swir2
2.109,0.554715,l8_oli,swir2
2.11,0.593227,l8_oli,swir2
2.111,0.633521,l8_oli,swir2
2.112,0.663067,l8_oli,swir2
2.113,0.689664,l8_oli,swir2
2.114,0.722284,l8_oli,swir2
2.115,0.756529,l8_oli,swir2
2.116,0.776463,l8_oli,swir2
2.117,0.792667,l8_oli,swir2
2.118,0.813716,l8_oli,swir2
2.119,0.836001,l8_oli,swir2
2.12,0.846344,l8_oli,swir2
2.121,0.853714,l8_oli,swir2
2.122,0.867845,l8_oli,swir2
2.123,0.883615,l8_oli,swir2
2.124,0.886411,l8_oli,swir2
2.125,0.886127,l8_oli,swir2
2.126,0.895232,l8_oli,swir2
2.127,0.906527,l8_oli,swir2
2.128,0.909739,l8_oli,swir2
2.129,0.911091,l8_oli,swir2
2.13,0.917985,l8_oli,swir2
2.131,0.926131,l8_oli,swir2
2.132,0.929693,l8_oli,swir2
2.133,0.932227,l8_oli,swir2
2.134,0.936544,l8_oli,swir2
2.135,0.941406,l8_oli,swir2
2.136,0.942571,l8_oli,swir2
2.137,0.942952,l8_oli,swir2
2.138,0.943112,l8_oli,swir2
2.139,0.943194,l8_oli,swir2
2.14,0.945168,l8_oli,swir2
2.141,0.947537,l8_oli,swir2
2.142,0.948776,l8_oli,swir2
2.143,0.949694,l8_oli,swir2
2.144,0.949643,l8_oli,swir2
2.145,0.9494,l8_oli,swir2
2.146,0.952551,l8_oli,swir2
2.147,0.956635,l8_oli,swir2
2.148,0.953083,l8_oli,swir2
2.149,0.947423,l8_oli,swir2
2.15,0.949094,l8_oli,swir2
2.151,0.952773,l8_oli,swir2
2.152,0.950874,l8_oli,swir2
2.153,0.947477,l8_oli,swir2
2.154,0.947014,l8_oli,swir2
2.155,0.947085,l8_oli,swir2
2.156,0.951812,l8_oli,swir2
2.157,0.957717,l8_oli,swir2
2.158,0.953332,l8_oli,swir2
2.159,0.946412,l8_oli,swir2
2.16,0.947778,l8_oli,swir2
2.161,0.951119,l8_oli,swir2
2.162,0.951641,l8_oli,swir2
2.163,0.951518,l8_oli,swir2
2.164,0.948644,l8_oli,swir2
2.165,0.944956,l8_oli,swir2
2.166,0.942515,l8_oli,swir2
2.167,0.940311,l8_oli,swir2
2.168,0.9434,l8_oli,swir2
2.169,0.947923,l8_oli,swir2
2.17,0.94501,l8_oli,swir2
2.171,0.940213,l8_oli,swir2
2.172,0.938737,l8_oli,swir2
2.173,0.93806,l8_oli,swir2
2.174,0.941859,l8_oli,swir2
